seq_id,locus_tag,origin,strand,start,end,gene,pseudo,prot_id,prot_name,annot
lcl_NC_004668.1_prot_WP_002387402.1_2939 ,EF_RS15055,NC_004668.1,-,3053737,3055197,n.a,false,WP_002387402.1,"hypothetical protein","GeneID:1202020"
lcl_NC_004668.1_prot_WP_002357907.1_1133 ,EF_RS05925,NC_004668.1,+,1193618,1194226,n.a,false,WP_002357907.1,"NAD(P)H_dependent oxidoreductase","GeneID:1200126"
lcl_NC_004668.1_prot_WP_002383757.1_2018 ,EF_RS10405,NC_004668.1,-,2090087,2091388,n.a,false,WP_002383757.1,"EpaQ family protein","GeneID:1201054"
lcl_NC_004668.1_prot_WP_002364705.1_864 ,EF_RS04480,NC_004668.1,-,906128,907855,n.a,false,WP_002364705.1,"ABC transporter ATP_binding protein","GeneID:1199831"
lcl_NC_004668.1_prot_WP_002360769.1_472 ,EF_RS02510,NC_004668.1,+,474937,475212,n.a,false,WP_002360769.1,"type II toxin_antitoxin system YafQ family toxin","GeneID:1199426"
lcl_NC_004668.1_prot_WP_002383128.1_1822 ,EF_RS09395,NC_004668.1,-,1906085,1906921,n.a,false,WP_002383128.1,"bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase","GeneID:1200844"
lcl_NC_004668.1_prot_550 ,EF_RS02905,NC_004668.1,+,561144,562663,n.a,true,n.a,"IS1182 family transposase","GeneID:1199502"
lcl_NC_004668.1_prot_WP_002359985.1_1937 ,EF_RS09995,NC_004668.1,-,2013531,2014442,n.a,false,WP_002359985.1,"hypothetical protein","GeneID:1200969"
lcl_NC_004668.1_prot_WP_002382781.1_2201 ,EF_RS11325,NC_004668.1,-,2301329,2305684,n.a,false,WP_002382781.1,"PolC_type DNA polymerase III","GeneID:1201246"
lcl_NC_004671.1_prot_WP_010774274.1_3162 ,EF_RS15870,NC_004671.1,+,20685,23300,n.a,false,WP_010774274.1,"CHAP domain_containing protein","GeneID:1202288"
lcl_NC_004668.1_prot_WP_002360441.1_1259 ,EF_RS06570,NC_004668.1,+,1335970,1336572,dhaL,false,WP_002360441.1,"dihydroxyacetone kinase subunit L","GeneID:1200261"
lcl_NC_004668.1_prot_WP_000997695.1_2013 ,EF_RS10380,NC_004668.1,+,2082363,2083541,n.a,false,WP_000997695.1,"IS256_like element ISEf1 family transposase","GeneID:1201049"
lcl_NC_004668.1_prot_WP_002363856.1_1253 ,EF_RS06540,NC_004668.1,+,1329130,1330749,n.a,false,WP_002363856.1,"dihydrolipoyllysine_residue acetyltransferase","GeneID:1200255"
lcl_NC_004668.1_prot_WP_002387650.1_257 ,EF_RS01425,NC_004668.1,-,267559,268311,fabI,false,WP_002387650.1,"enoyl_ACP reductase FabI","GeneID:1199200"
lcl_NC_004668.1_prot_WP_002364610.1_3051 ,EF_RS15670,NC_004668.1,-,3189426,3191288,n.a,false,WP_002364610.1,"HTH domain_containing protein","GeneID:1202152"
lcl_NC_004668.1_prot_WP_002355314.1_405 ,EF_RS02170,NC_004668.1,-,409383,409583,n.a,false,WP_002355314.1,"hypothetical protein","GeneID:1199354"
lcl_NC_004668.1_prot_WP_002386767.1_1368 ,EF_RS07120,NC_004668.1,+,1435678,1436235,n.a,false,WP_002386767.1,"LysM peptidoglycan_binding domain_containing protein","GeneID:1200376"
lcl_NC_004668.1_prot_WP_002370457.1_2285 ,EF_RS11745,NC_004668.1,-,2394032,2395078,tsaD,false,WP_002370457.1,"tRNA (adenosine(37)_N6)_threonylcarbamoyltransferase complex transferase subunit TsaD","GeneID:1201337"
lcl_NC_004668.1_prot_WP_002383750.1_2010 ,EF_RS10365,NC_004668.1,-,2079338,2080312,n.a,false,WP_002383750.1,"glycosyltransferase","GeneID:1201046"
lcl_NC_004668.1_prot_WP_002389550.1_34 ,EF_RS00170,NC_004668.1,-,41116,41931,proB,false,WP_002389550.1,"glutamate 5_kinase","GeneID:1198946"
lcl_NC_004668.1_prot_WP_002357253.1_1673 ,EF_RS08650,NC_004668.1,-,1746212,1747111,n.a,false,WP_002357253.1,"PTS sugar transporter subunit IIC","GeneID:1200689"
lcl_NC_004668.1_prot_WP_002362119.1_2035 ,EF_RS10490,NC_004668.1,-,2109785,2110498,n.a,false,WP_002362119.1,"glycosyltransferase family 2 protein","GeneID:1201071"
lcl_NC_004668.1_prot_WP_002359810.1_2170 ,EF_RS11170,NC_004668.1,-,2262814,2263635,n.a,false,WP_002359810.1,"hypothetical protein","GeneID:1201212"
lcl_NC_004668.1_prot_WP_002355906.1_923 ,EF_RS04780,NC_004668.1,-,963168,964691,n.a,false,WP_002355906.1,"glucose_6_phosphate dehydrogenase","GeneID:1199892"
lcl_NC_004668.1_prot_WP_002379331.1_1063 ,EF_RS05575,NC_004668.1,+,1123747,1125243,n.a,false,WP_002379331.1,"carboxypeptidase M32","GeneID:1200055"
lcl_NC_004668.1_prot_WP_002356719.1_2245 ,EF_RS11545,NC_004668.1,-,2348586,2349917,n.a,false,WP_002356719.1,"purine permease","GeneID:1201296"
lcl_NC_004668.1_prot_WP_002399652.1_374 ,EF_RS02015,NC_004668.1,+,377275,379017,n.a,false,WP_002399652.1,"PTS transporter subunit EIIC","GeneID:1199324"
lcl_NC_004668.1_prot_WP_002399996.1_1347 ,EF_RS07015,NC_004668.1,+,1416343,1416645,n.a,false,WP_002399996.1,"hypothetical protein","GeneID:1200353"
lcl_NC_004668.1_prot_WP_002356059.1_45 ,EF_RS00225,NC_004668.1,+,51511,52077,n.a,false,WP_002356059.1,"sigma_70 family RNA polymerase sigma factor","GeneID:1198957"
lcl_NC_004668.1_prot_WP_002379723.1_2424 ,EF_RS12445,NC_004668.1,-,2535671,2537500,cadA,false,WP_002379723.1,"cadmium_translocating P_type ATPase","GeneID:1201482"
lcl_NC_004668.1_prot_WP_002386689.1_1257 ,EF_RS06560,NC_004668.1,+,1334575,1334973,dhaM,false,WP_002386689.1,"PTS_dependent dihydroxyacetone kinase phosphotransferase subunit DhaM","GeneID:1200259"
lcl_NC_004668.1_prot_WP_002359145.1_2747 ,EF_RS14095,NC_004668.1,-,2843530,2844501,n.a,false,WP_002359145.1,"amidinotransferase","GeneID:1201823"
lcl_NC_004668.1_prot_WP_002361457.1_6 ,EF_RS00030,NC_004668.1,+,6674,9175,gyrA,false,WP_002361457.1,"DNA gyrase subunit A","GeneID:1198917"
lcl_NC_004668.1_prot_WP_002364326.1_447 ,EF_RS02385,NC_004668.1,+,454563,454949,n.a,false,WP_002364326.1,"hypothetical protein","GeneID:1199400"
lcl_NC_004668.1_prot_WP_002378961.1_2856 ,EF_RS14640,NC_004668.1,+,2965124,2965624,n.a,false,WP_002378961.1,"cysteine hydrolase","GeneID:1201935"
lcl_NC_004668.1_prot_WP_002361333.1_788 ,EF_RS04100,NC_004668.1,-,821793,822257,n.a,false,WP_002361333.1,"GNAT family N_acetyltransferase","GeneID:1199754"
lcl_NC_004668.1_prot_WP_002356693.1_2266 ,EF_RS11650,NC_004668.1,-,2369586,2370077,coaD,false,WP_002356693.1,"pantetheine_phosphate adenylyltransferase","GeneID:1201317"
lcl_NC_004668.1_prot_WP_002387420.1_3044 ,EF_RS15635,NC_004668.1,-,3182774,3183760,n.a,false,WP_002387420.1,"DUF3114 domain_containing protein","GeneID:1202144"
lcl_NC_004668.1_prot_WP_002355795.1_834 ,EF_RS04330,NC_004668.1,+,878288,879244,n.a,false,WP_002355795.1,"ATP_binding cassette domain_containing protein","GeneID:1199801"
lcl_NC_004668.1_prot_WP_010714058.1_1971 ,EF_RS10170,NC_004668.1,-,2039727,2040578,n.a,false,WP_010714058.1,"DUF4373 domain_containing protein","GeneID:1201006"
lcl_NC_004668.1_prot_WP_002387128.1_2300 ,EF_RS11820,NC_004668.1,-,2409658,2410056,n.a,false,WP_002387128.1,"lipoprotein CpsH","GeneID:1201352"
lcl_NC_004668.1_prot_WP_002386997.1_783 ,EF_RS04075,NC_004668.1,+,814397,815149,n.a,false,WP_002386997.1,"tyrosine_protein phosphatase","GeneID:1199749"
lcl_NC_004668.1_prot_WP_002361550.1_221 ,EF_RS01105,NC_004668.1,-,219348,220703,brnQ,false,WP_002361550.1,"branched_chain amino acid transport system II carrier protein","GeneID:1199135"
lcl_NC_004668.1_prot_WP_002386255.1_2892 ,EF_RS14820,NC_004668.1,+,3004382,3005863,n.a,false,WP_002386255.1,"D_alanyl_D_alanine carboxypeptidase","GeneID:1201972"
lcl_NC_004668.1_prot_WP_010714189.1_310 ,EF_RS01690,NC_004668.1,+,311866,312069,n.a,false,WP_010714189.1,"hypothetical protein","GeneID:1199255"
lcl_NC_004668.1_prot_WP_002355538.1_640 ,EF_RS03355,NC_004668.1,+,651094,651627,n.a,false,WP_002355538.1,"DUF402 domain_containing protein","GeneID:1199597"
lcl_NC_004668.1_prot_WP_002382413.1_1667 ,EF_RS08620,NC_004668.1,+,1738047,1738658,n.a,false,WP_002382413.1,"lipoprotein","GeneID:1200683"
lcl_NC_004668.1_prot_WP_002360492.1_1183 ,EF_RS06175,NC_004668.1,+,1248420,1248812,n.a,false,WP_002360492.1,"hypothetical protein","GeneID:1200180"
lcl_NC_004668.1_prot_WP_002371166.1_1422 ,EF_RS07395,NC_004668.1,-,1488775,1489572,n.a,false,WP_002371166.1,"peptidyl_prolyl cis_trans isomerase","GeneID:1200434"
lcl_NC_004668.1_prot_WP_002355682.1_737 ,EF_RS03845,NC_004668.1,-,766495,767136,n.a,false,WP_002355682.1,"amino acid ABC transporter permease","GeneID:1199699"
lcl_NC_004668.1_prot_WP_002369291.1_1639 ,EF_RS08480,NC_004668.1,-,1712597,1713283,n.a,false,WP_002369291.1,"ComF family protein","GeneID:1200655"
lcl_NC_004668.1_prot_WP_002386980.1_734 ,EF_RS03830,NC_004668.1,-,764384,764827,n.a,false,WP_002386980.1,"hypothetical protein","GeneID:1199696"
lcl_NC_004668.1_prot_WP_002359838.1_2097 ,EF_RS10805,NC_004668.1,-,2184206,2185009,n.a,false,WP_002359838.1,"gluconate 5_dehydrogenase","GeneID:1201136"
lcl_NC_004669.1_prot_WP_107164701.1_3141 ,EF_RS16500,NC_004669.1,+,63265,63375,n.a,false,WP_107164701.1,"type I toxin_antitoxin system Fst family toxin","GeneID:44140642"
lcl_NC_004668.1_prot_WP_010774239.1_2558 ,EF_RS13115,NC_004668.1,+,2676527,2677312,n.a,false,WP_010774239.1,"membrane protein","GeneID:1201621"
lcl_NC_004668.1_prot_WP_010714100.1_2611 ,EF_RS13385,NC_004668.1,-,2722135,2722542,n.a,false,WP_010714100.1,"hypothetical protein","GeneID:1201675"
lcl_NC_004668.1_prot_WP_002386763.1_1366 ,EF_RS07110,NC_004668.1,+,1429997,1430329,n.a,false,WP_002386763.1,"hypothetical protein","GeneID:1200373"
lcl_NC_004668.1_prot_WP_002371479.1_639 ,EF_RS03350,NC_004668.1,+,649928,650905,lacD,false,WP_002371479.1,"tagatose_bisphosphate aldolase","GeneID:1199596"
lcl_NC_004668.1_prot_WP_002365532.1_1143 ,EF_RS05975,NC_004668.1,+,1204432,1205196,n.a,false,WP_002365532.1,"endonuclease/exonuclease/phosphatase family protein","GeneID:1200137"
lcl_NC_004668.1_prot_WP_010774253.1_212 ,EF_RS01060,NC_004668.1,+,211345,212283,n.a,false,WP_010774253.1,"DNA_directed RNA polymerase subunit alpha","GeneID:1199127"
lcl_NC_004668.1_prot_WP_002386590.1_988 ,EF_RS05190,NC_004668.1,+,1045967,1046275,n.a,false,WP_002386590.1,"hypothetical protein","GeneID:1199978"
lcl_NC_004671.1_prot_WP_002387740.1_3158 ,EF_RS15850,NC_004671.1,+,16863,17159,n.a,false,WP_002387740.1,"hypothetical protein","GeneID:1202284"
lcl_NC_004668.1_prot_WP_002355150.1_2676 ,EF_RS13740,NC_004668.1,-,2776633,2777223,n.a,false,WP_002355150.1,"peptidylprolyl isomerase","GeneID:1201749"
lcl_NC_004668.1_prot_WP_002357307.1_1625 ,EF_RS08410,NC_004668.1,-,1698458,1698814,n.a,false,WP_002357307.1,"phage holin family protein","GeneID:1200641"
lcl_NC_004668.1_prot_WP_002383117.1_1798 ,EF_RS09275,NC_004668.1,-,1880908,1881558,n.a,false,WP_002383117.1,"membrane protein","GeneID:1200817"
lcl_NC_004668.1_prot_WP_002355143.1_2683 ,EF_RS13775,NC_004668.1,-,2784665,2785540,n.a,false,WP_002355143.1,"sugar ABC transporter permease","GeneID:1201757"
lcl_NC_004668.1_prot_WP_002356478.1_2473 ,EF_RS12690,NC_004668.1,-,2588532,2589194,n.a,false,WP_002356478.1,"adaptor protein MecA","GeneID:1201533"
lcl_NC_004668.1_prot_WP_002365278.1_2746 ,EF_RS14090,NC_004668.1,-,2842415,2843104,n.a,false,WP_002365278.1,"hypothetical protein","GeneID:1201822"
lcl_NC_004668.1_prot_WP_002364530.1_183 ,EF_RS00915,NC_004668.1,+,195887,196711,thiD,false,WP_002364530.1,"bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase","GeneID:1199098"
lcl_NC_004668.1_prot_WP_002358131.1_1001 ,EF_RS05255,NC_004668.1,+,1055057,1055452,n.a,false,WP_002358131.1,"DUF805 domain_containing protein","GeneID:1199991"
lcl_NC_004668.1_prot_WP_011109477.1_1005 ,EF_RS05275,NC_004668.1,+,1062129,1064006,ebpC,false,WP_011109477.1,"endocarditis and biofilm_associated pilus major subunit EbpC","GeneID:1199995"
lcl_NC_004668.1_prot_WP_002354824.1_2955 ,EF_RS15135,NC_004668.1,-,3072087,3072809,n.a,false,WP_002354824.1,"ATP_binding cassette domain_containing protein","GeneID:1202037"
lcl_NC_004668.1_prot_WP_002355191.1_255 ,EF_RS01415,NC_004668.1,+,266082,267017,n.a,false,WP_002355191.1,"cation diffusion facilitator family transporter","GeneID:1199198"
lcl_NC_004668.1_prot_WP_002380928.1_2792 ,EF_RS14320,NC_004668.1,-,2897905,2898831,n.a,false,WP_002380928.1,"hypothetical protein","GeneID:1201867"
lcl_NC_004668.1_prot_WP_002379190.1_851 ,EF_RS04415,NC_004668.1,+,891639,893030,n.a,false,WP_002379190.1,"amino acid permease","GeneID:1199818"
lcl_NC_004668.1_prot_WP_002390543.1_1335 ,EF_RS06950,NC_004668.1,+,1411099,1411326,n.a,false,WP_002390543.1,"hypothetical protein","GeneID:1200340"
lcl_NC_004668.1_prot_WP_002387379.1_2860 ,EF_RS14660,NC_004668.1,-,2968295,2969623,ftsY,false,WP_002387379.1,"signal recognition particle_docking protein FtsY","GeneID:1201939"
lcl_NC_004668.1_prot_WP_010706698.1_742 ,EF_RS03870,NC_004668.1,+,773289,774452,n.a,false,WP_010706698.1,"glucuronyl hydrolase","GeneID:1199705"
lcl_NC_004668.1_prot_WP_002362487.1_2562 ,EF_RS13135,NC_004668.1,-,2680673,2681503,thiD,false,WP_002362487.1,"bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase","GeneID:1201625"
lcl_NC_004668.1_prot_WP_002356382.1_2541 ,EF_RS13030,NC_004668.1,-,2661024,2661791,n.a,false,WP_002356382.1,"ABC transporter ATP_binding protein","GeneID:1201603"
lcl_NC_004668.1_prot_WP_002359155.1_2732 ,EF_RS14020,NC_004668.1,-,2829780,2830517,n.a,false,WP_002359155.1,"SDR family oxidoreductase","GeneID:1201808"
lcl_NC_004668.1_prot_WP_010774203.1_1355 ,EF_RS07055,NC_004668.1,+,1423616,1423825,n.a,false,WP_010774203.1,"LysM peptidoglycan_binding domain_containing protein","GeneID:1200362"
lcl_NC_004668.1_prot_WP_010706543.1_2220 ,EF_RS11420,NC_004668.1,+,2324369,2324644,n.a,false,WP_010706543.1,"acylphosphatase","GeneID:1201269"
lcl_NC_004668.1_prot_WP_010714108.1_2622 ,EF_RS13445,NC_004668.1,-,2728549,2729337,n.a,false,WP_010714108.1,"DnaD domain protein","GeneID:1201688"
lcl_NC_004668.1_prot_WP_002356188.1_177 ,EF_RS00885,NC_004668.1,-,189621,190196,n.a,false,WP_002356188.1,"recombinase family protein","GeneID:1199092"
lcl_NC_004668.1_prot_WP_002382784.1_2198 ,EF_RS11310,NC_004668.1,-,2295158,2297947,n.a,false,WP_002382784.1,"DEAD/DEAH box helicase family protein","GeneID:1201243"
lcl_NC_004668.1_prot_WP_002392896.1_315 ,EF_RS01715,NC_004668.1,+,314760,315098,n.a,false,WP_002392896.1,"head_tail adaptor protein","GeneID:1199261"
lcl_NC_004668.1_prot_WP_002383483.1_70 ,EF_RS00350,NC_004668.1,+,78431,78943,n.a,false,WP_002383483.1,"Asp23/Gls24 family envelope stress response protein","GeneID:1198982"
lcl_NC_004668.1_prot_WP_002384650.1_1170 ,EF_RS06110,NC_004668.1,+,1235095,1237515,n.a,false,WP_002384650.1,"cation_translocating P_type ATPase","GeneID:1200165"
lcl_NC_004668.1_prot_WP_002379375.1_1191 ,EF_RS06215,NC_004668.1,+,1255044,1256501,n.a,false,WP_002379375.1,"hypothetical protein","GeneID:1200188"
lcl_NC_004668.1_prot_WP_002382240.1_1190 ,EF_RS06210,NC_004668.1,+,1254105,1255031,n.a,false,WP_002382240.1,"phage tail family protein","GeneID:1200187"
lcl_NC_004668.1_prot_WP_002385636.1_2630 ,EF_RS13485,NC_004668.1,-,2732836,2733012,n.a,false,WP_002385636.1,"helix_turn_helix domain_containing protein","GeneID:1201698"
lcl_NC_004668.1_prot_WP_002387662.1_352 ,EF_RS01905,NC_004668.1,-,349003,349815,n.a,false,WP_002387662.1,"alpha/beta hydrolase","GeneID:1199300"
lcl_NC_004668.1_prot_WP_002378967.1_2881 ,EF_RS14765,NC_004668.1,-,2992448,2993092,n.a,false,WP_002378967.1,"thiamine diphosphokinase","GeneID:1201961"
lcl_NC_004668.1_prot_WP_002362242.1_2376 ,EF_RS12205,NC_004668.1,-,2483626,2484207,mocA,false,WP_002362242.1,"molybdenum cofactor cytidylyltransferase","GeneID:1201430"
lcl_NC_004668.1_prot_WP_002387137.1_2372 ,EF_RS12185,NC_004668.1,-,2480545,2480802,n.a,false,WP_002387137.1,"DUF3343 domain_containing protein","GeneID:1201426"
lcl_NC_004668.1_prot_WP_002356244.1_226 ,EF_RS01130,NC_004668.1,-,224982,225278,n.a,false,WP_002356244.1,"hypothetical protein","GeneID:1199140"
lcl_NC_004671.1_prot_WP_002369746.1_3201 ,EF_RS16065,NC_004671.1,+,56369,57151,n.a,false,WP_002369746.1,"ParA family protein","GeneID:1202330"
lcl_NC_004668.1_prot_WP_002358600.1_557 ,EF_RS02940,NC_004668.1,-,567990,568172,n.a,false,WP_002358600.1,"DUF2273 domain_containing protein","GeneID:44140576"
lcl_NC_004668.1_prot_WP_079998591.1_2267 ,EF_RS11655,NC_004668.1,-,2370079,2370672,rsmD,false,WP_079998591.1,"16S rRNA (guanine(966)_N(2))_methyltransferase RsmD","GeneID:1201318"
lcl_NC_004668.1_prot_WP_002359974.1_1946 ,EF_RS10040,NC_004668.1,-,2024055,2024762,n.a,false,WP_002359974.1,"hypothetical protein","GeneID:1200978"
lcl_NC_004668.1_prot_WP_002388239.1_2000 ,EF_RS10315,NC_004668.1,-,2068055,2068438,n.a,false,WP_002388239.1,"MerR family transcriptional regulator","GeneID:1201036"
lcl_NC_004668.1_prot_WP_002356813.1_2181 ,EF_RS11225,NC_004668.1,+,2276784,2278004,n.a,false,WP_002356813.1,"GNAT family N_acetyltransferase","GeneID:1201224"
lcl_NC_004668.1_prot_WP_002360016.1_1903 ,EF_RS09815,NC_004668.1,-,1975752,1976657,n.a,false,WP_002360016.1,"prenyltransferase","GeneID:1200928"
lcl_NC_004668.1_prot_WP_002357010.1_1878 ,EF_RS09690,NC_004668.1,-,1955012,1955212,n.a,false,WP_002357010.1,"hypothetical protein","GeneID:1200904"
lcl_NC_004668.1_prot_WP_002387365.1_2827 ,EF_RS14495,NC_004668.1,-,2930730,2931200,n.a,false,WP_002387365.1,"low molecular weight phosphotyrosine protein phosphatase","GeneID:1201904"
lcl_NC_004668.1_prot_WP_002382327.1_1467 ,EF_RS07620,NC_004668.1,+,1532485,1532727,n.a,false,WP_002382327.1,"DUF896 family protein","GeneID:1200480"
lcl_NC_004668.1_prot_WP_002382274.1_1260 ,EF_RS06575,NC_004668.1,+,1336696,1337478,n.a,false,WP_002382274.1,"hypothetical protein","GeneID:1200262"
lcl_NC_004668.1_prot_WP_002379687.1_2281 ,EF_RS11725,NC_004668.1,-,2390501,2390854,n.a,false,WP_002379687.1,"hypothetical protein","GeneID:1201333"
lcl_NC_004669.1_prot_WP_002365963.1_3110 ,EF_RS16345,NC_004669.1,-,33076,33954,n.a,false,WP_002365963.1,"hypothetical protein","GeneID:1202215"
lcl_NC_004668.1_prot_WP_002356755.1_2221 ,EF_RS11425,NC_004668.1,+,2324811,2325743,yidC,false,WP_002356755.1,"membrane protein insertase YidC","GeneID:1201270"
lcl_NC_004668.1_prot_WP_002356372.1_2548 ,EF_RS13065,NC_004668.1,-,2668701,2669048,n.a,false,WP_002356372.1,"DNA replication initiation control protein YabA","GeneID:1201610"
lcl_NC_004668.1_prot_WP_002386960.1_694 ,EF_RS03625,NC_004668.1,+,713595,715499,n.a,false,WP_002386960.1,"heavy metal translocating P_type ATPase","GeneID:1199654"
lcl_NC_004668.1_prot_WP_002358645.1_596 ,EF_RS03135,NC_004668.1,-,604833,605168,n.a,false,WP_002358645.1,"hypothetical protein","GeneID:1199552"
lcl_NC_004668.1_prot_WP_002371463.1_619 ,EF_RS03250,NC_004668.1,+,628779,629234,argR,false,WP_002371463.1,"arginine repressor","GeneID:1199576"
lcl_NC_004668.1_prot_WP_002361473.1_36 ,EF_RS00180,NC_004668.1,+,42815,44185,radA,false,WP_002361473.1,"DNA repair protein RadA","GeneID:1198948"
lcl_NC_004669.1_prot_WP_000195429.1_3125 ,EF_RS16420,NC_004669.1,-,50710,51882,n.a,false,WP_000195429.1,"IS256_like element IS256 family transposase","GeneID:1202232"
lcl_NC_004668.1_prot_WP_002373633.1_929 ,EF_RS04810,NC_004668.1,+,969311,972016,n.a,false,WP_002373633.1,"sigma_54_dependent transcriptional regulator","GeneID:1199898"
lcl_NC_004668.1_prot_WP_002361848.1_1492 ,EF_RS07745,NC_004668.1,+,1565240,1565791,n.a,false,WP_002361848.1,"DUF2179 domain_containing protein","GeneID:1200507"
lcl_NC_004668.1_prot_WP_002371667.1_2843 ,EF_RS14575,NC_004668.1,-,2952006,2952368,n.a,false,WP_002371667.1,"LPXTG cell wall anchor domain_containing protein","GeneID:1201922"
lcl_NC_004668.1_prot_WP_002399854.1_2988 ,EF_RS15300,NC_004668.1,-,3102592,3104112,n.a,false,WP_002399854.1,"gluconokinase","GeneID:1202070"
lcl_NC_004668.1_prot_WP_002358872.1_886 ,EF_RS04590,NC_004668.1,+,927976,928752,n.a,false,WP_002358872.1,"MerR family transcriptional regulator","GeneID:1199854"
lcl_NC_004671.1_prot_WP_010774276.1_3166 ,EF_RS15890,NC_004671.1,+,24934,25419,n.a,false,WP_010774276.1,"PcfB family protein","GeneID:1202292"
lcl_NC_004668.1_prot_WP_016633962.1_2684 ,EF_RS13780,NC_004668.1,-,2785540,2786673,n.a,false,WP_016633962.1,"ABC transporter ATP_binding protein","GeneID:1201758"
lcl_NC_004668.1_prot_WP_002355833.1_868 ,EF_RS04500,NC_004668.1,-,910923,911447,n.a,false,WP_002355833.1,"hypothetical protein","GeneID:1199835"
lcl_NC_004668.1_prot_WP_002399992.1_1340 ,EF_RS06975,NC_004668.1,+,1412864,1413451,n.a,false,WP_002399992.1,"DUF1642 domain_containing protein","GeneID:1200344"
lcl_NC_004668.1_prot_WP_002387364.1_2826 ,EF_RS14490,NC_004668.1,-,2930411,2930641,n.a,false,WP_002387364.1,"hypothetical protein","GeneID:1201903"
lcl_NC_004668.1_prot_WP_002355744.1_791 ,EF_RS04115,NC_004668.1,-,823918,824553,n.a,false,WP_002355744.1,"ABC transporter permease","GeneID:1199757"
lcl_NC_004668.1_prot_WP_137274864.1_2163 ,EF_RS11135,NC_004668.1,-,2258690,2258938,n.a,false,WP_137274864.1,"hypothetical protein","GeneID:44140622"
lcl_NC_004668.1_prot_2584 ,EF_RS13250,NC_004668.1,-,2700666,2701277,n.a,true,n.a,"hypothetical protein","GeneID:1201649"
lcl_NC_004668.1_prot_WP_002387383.1_2884 ,EF_RS14780,NC_004668.1,-,2994908,2997064,ireK,false,WP_002387383.1,"serine/threonine protein kinase IreK","GeneID:1201964"
lcl_NC_004668.1_prot_WP_002359862.1_2081 ,EF_RS10725,NC_004668.1,-,2164977,2165162,n.a,false,WP_002359862.1,"DUF3173 domain_containing protein","GeneID:1201117"
lcl_NC_004668.1_prot_WP_002355137.1_2688 ,EF_RS13800,NC_004668.1,-,2789114,2789746,n.a,false,WP_002355137.1,"response regulator transcription factor","GeneID:1201762"
lcl_NC_004668.1_prot_WP_002387386.1_2904 ,EF_RS14880,NC_004668.1,-,3014028,3015029,n.a,false,WP_002387386.1,"2_hydroxyacid dehydrogenase","GeneID:1201984"
lcl_NC_004668.1_prot_WP_002357833.1_1202 ,EF_RS06270,NC_004668.1,+,1265016,1266164,n.a,false,WP_002357833.1,"FtsW/RodA/SpoVE family cell cycle protein","GeneID:1200198"
lcl_NC_004668.1_prot_WP_002390600.1_1376 ,EF_RS07160,NC_004668.1,+,1441561,1441995,n.a,false,WP_002390600.1,"hypothetical protein","GeneID:1200384"
lcl_NC_004668.1_prot_WP_050563765.1_1321 ,EF_RS06880,NC_004668.1,+,1402354,1402533,n.a,false,WP_050563765.1,"hypothetical protein","GeneID:1200325"
