seq_id,locus_tag,origin,strand,start,end,gene,pseudo,prot_id,prot_name,annot
lcl_NZ_CP013994.1_prot_WP_074394433.1_2749 ,AWJ25_RS14280,NZ_CP013994.1,-,2887248,2887832,n.a,false,WP_074394433.1,"TetR/AcrR family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002294108.1_354 ,AWJ25_RS01780,NZ_CP013994.1,-,363726,364853,n.a,false,WP_002294108.1,"ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002302628.1_1304 ,AWJ25_RS06695,NZ_CP013994.1,+,1331104,1331496,n.a,false,WP_002302628.1,"DUF4430 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289402.1_537 ,AWJ25_RS02770,NZ_CP013994.1,-,552501,553094,clpP,false,WP_002289402.1,"ATP_dependent Clp endopeptidase proteolytic subunit ClpP","n.a"
lcl_NZ_CP013994.1_prot_WP_086956705.1_882 ,AWJ25_RS04560,NZ_CP013994.1,+,901127,902289,n.a,false,WP_086956705.1,"IS3 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002297115.1_1508 ,AWJ25_RS07730,NZ_CP013994.1,+,1552479,1552856,n.a,false,WP_002297115.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288513.1_1001 ,AWJ25_RS05190,NZ_CP013994.1,+,1024934,1025281,rbfA,false,WP_002288513.1,"30S ribosome_binding factor RbfA","n.a"
lcl_NZ_CP013994.1_prot_WP_002295999.1_2673 ,AWJ25_RS13910,NZ_CP013994.1,-,2804127,2804609,n.a,false,WP_002295999.1,"AraC family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002286392.1_2307 ,AWJ25_RS11910,NZ_CP013994.1,-,2375853,2377274,n.a,false,WP_002286392.1,"amino acid permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002286525.1_1934 ,AWJ25_RS10010,NZ_CP013994.1,-,1982176,1983336,n.a,false,WP_002286525.1,"phage major capsid protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295103.1_602 ,AWJ25_RS03100,NZ_CP013994.1,+,623839,624474,n.a,false,WP_002295103.1,"V_type ATP synthase subunit D","n.a"
lcl_NZ_CP013995.1_prot_WP_002303415.1_3138 ,AWJ25_RS16325,NZ_CP013995.1,+,303221,303493,n.a,false,WP_002303415.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_074394709.1_3053 ,AWJ25_RS15900,NZ_CP013995.1,+,227087,227824,n.a,false,WP_074394709.1,"TraM recognition domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286533.1_1937 ,AWJ25_RS10025,NZ_CP013994.1,-,1985183,1986877,n.a,false,WP_002286533.1,"terminase large subunit","n.a"
lcl_NZ_CP013994.1_prot_WP_002287409.1_2596 ,AWJ25_RS13525,NZ_CP013994.1,-,2720283,2720708,n.a,false,WP_002287409.1,"septum formation initiator family protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002321282.1_3105 ,AWJ25_RS16160,NZ_CP013995.1,-,270756,273287,n.a,false,WP_002321282.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002323868.1_748 ,AWJ25_RS03870,NZ_CP013994.1,+,776589,776909,n.a,false,WP_002323868.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002296623.1_1764 ,AWJ25_RS09130,NZ_CP013994.1,+,1830918,1832213,n.a,false,WP_002296623.1,"ISL3 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002305708.1_873 ,AWJ25_RS04515,NZ_CP013994.1,+,890852,892981,n.a,false,WP_002305708.1,"FUSC family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294242.1_143 ,AWJ25_RS00715,NZ_CP013994.1,-,141078,142427,n.a,false,WP_002294242.1,"amino acid permease","n.a"
lcl_NZ_CP013994.1_prot_WP_000997695.1_923 ,AWJ25_RS04785,NZ_CP013994.1,-,941173,942351,n.a,false,WP_000997695.1,"IS256_like element ISEf1 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_020944989.1_849 ,AWJ25_RS04395,NZ_CP013994.1,+,866135,867151,n.a,false,WP_020944989.1,"N_acetylmuramoyl_L_alanine amidase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287759.1_543 ,AWJ25_RS02800,NZ_CP013994.1,-,558419,560032,n.a,false,WP_002287759.1,"CoA_disulfide reductase","n.a"
lcl_NZ_CP013994.1_prot_WP_002349218.1_1815 ,AWJ25_RS09385,NZ_CP013994.1,-,1883102,1883806,n.a,false,WP_002349218.1,"phage tail protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288638.1_28 ,AWJ25_RS00140,NZ_CP013994.1,-,31802,32494,n.a,false,WP_002288638.1,"HAD family phosphatase","n.a"
lcl_NZ_CP013995.1_prot_WP_002313112.1_3174 ,AWJ25_RS16515,NZ_CP013995.1,-,334500,335093,n.a,false,WP_002313112.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002290821.1_1734 ,AWJ25_RS08980,NZ_CP013994.1,-,1801138,1802256,n.a,false,WP_002290821.1,"AI_2E family transporter","n.a"
lcl_NZ_CP013994.1_prot_WP_002287548.1_2362 ,AWJ25_RS12190,NZ_CP013994.1,-,2439259,2439558,n.a,false,WP_002287548.1,"malonate decarboxylase subunit delta","n.a"
lcl_NZ_CP013994.1_prot_WP_002286311.1_2278 ,AWJ25_RS11765,NZ_CP013994.1,-,2343311,2344141,n.a,false,WP_002286311.1,"DUF4097 family beta strand repeat protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002290686.1_1244 ,AWJ25_RS06395,NZ_CP013994.1,+,1269469,1269711,n.a,false,WP_002290686.1,"GlsB/YeaQ/YmgE family stress response membrane protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286405.1_2309 ,AWJ25_RS11920,NZ_CP013994.1,-,2379685,2380941,n.a,false,WP_002286405.1,"tyrosine__tRNA ligase","n.a"
lcl_NZ_CP013994.1_prot_WP_002288832.1_1664 ,AWJ25_RS08525,NZ_CP013994.1,-,1715341,1715979,n.a,false,WP_002288832.1,"3_keto_L_gulonate_6_phosphate decarboxylase UlaD","n.a"
lcl_NZ_CP013994.1_prot_WP_002302669.1_198 ,AWJ25_RS00995,NZ_CP013994.1,+,204217,205041,n.a,false,WP_002302669.1,"sugar phosphate isomerase/epimerase","n.a"
lcl_NZ_CP013994.1_prot_WP_002296829.1_2310 ,AWJ25_RS11925,NZ_CP013994.1,+,2381521,2382822,n.a,false,WP_002296829.1,"polysaccharide deacetylase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286622.1_1874 ,AWJ25_RS09695,NZ_CP013994.1,-,1927252,1927959,n.a,false,WP_002286622.1,"DivIVA domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295944.1_1243 ,AWJ25_RS06390,NZ_CP013994.1,+,1268880,1269437,n.a,false,WP_002295944.1,"Asp23/Gls24 family envelope stress response protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002303464.1_301 ,AWJ25_RS01500,NZ_CP013994.1,+,302292,304445,n.a,false,WP_002303464.1,"peptide cleavage/export ABC transporter","n.a"
lcl_NZ_CP013994.1_prot_WP_002289508.1_409 ,AWJ25_RS02065,NZ_CP013994.1,+,422999,423421,mgsA,false,WP_002289508.1,"methylglyoxal synthase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286711.1_2168 ,AWJ25_RS11195,NZ_CP013994.1,-,2216656,2217774,n.a,false,WP_002286711.1,"aminotransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002294491.1_2548 ,AWJ25_RS13150,NZ_CP013994.1,-,2649511,2650800,n.a,false,WP_002294491.1,"glycoside hydrolase family 125 protein","n.a"
lcl_NZ_CP013995.1_prot_2961 ,AWJ25_RS15440,NZ_CP013995.1,-,141280,141960,n.a,true,n.a,"IS6 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287059.1_2049 ,AWJ25_RS10595,NZ_CP013994.1,-,2087691,2088611,n.a,false,WP_002287059.1,"Gfo/Idh/MocA family oxidoreductase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289280.1_153 ,AWJ25_RS00770,NZ_CP013994.1,+,152224,152490,n.a,false,WP_002289280.1,"GlsB/YeaQ/YmgE family stress response membrane protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002290653.1_825 ,AWJ25_RS04280,NZ_CP013994.1,+,846869,847390,n.a,false,WP_002290653.1,"phage terminase small subunit P27 family","n.a"
lcl_NZ_CP013994.1_prot_WP_010729417.1_827 ,AWJ25_RS17275,NZ_CP013994.1,-,847857,848015,n.a,false,WP_010729417.1,"ribbon_helix_helix domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286453.1_1793 ,AWJ25_RS09275,NZ_CP013994.1,-,1864783,1865610,n.a,false,WP_002286453.1,"glycosyltransferase","n.a"
lcl_NZ_CP013996.1_prot_WP_059355970.1_3280 ,AWJ25_RS17015,NZ_CP013996.1,+,47946,48584,n.a,false,WP_059355970.1,"recombinase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294410.1_1600 ,AWJ25_RS08195,NZ_CP013994.1,-,1644740,1645786,n.a,false,WP_002294410.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294422.1_1068 ,AWJ25_RS05500,NZ_CP013994.1,+,1095255,1095464,n.a,false,WP_002294422.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002305598.1_715 ,AWJ25_RS03690,NZ_CP013994.1,+,739287,740204,glyQ,false,WP_002305598.1,"glycine__tRNA ligase subunit alpha","n.a"
lcl_NZ_CP013994.1_prot_WP_002300130.1_372 ,AWJ25_RS01870,NZ_CP013994.1,+,381366,381545,n.a,false,WP_002300130.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002303131.1_264 ,AWJ25_RS01315,NZ_CP013994.1,+,267959,269131,n.a,false,WP_002303131.1,"ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002303371.1_579 ,AWJ25_RS02985,NZ_CP013994.1,+,597624,598988,n.a,false,WP_002303371.1,"NAD(P)/FAD_dependent oxidoreductase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289309.1_220 ,AWJ25_RS01105,NZ_CP013994.1,+,226315,226515,rpmI,false,WP_002289309.1,"50S ribosomal protein L35","n.a"
lcl_NZ_CP013995.1_prot_WP_002305761.1_3150 ,AWJ25_RS16385,NZ_CP013995.1,-,311441,311620,n.a,false,WP_002305761.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_2919 ,AWJ25_RS15210,NZ_CP013995.1,-,95660,96317,n.a,true,n.a,"IS6 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287766.1_1263 ,AWJ25_RS06485,NZ_CP013994.1,+,1288261,1288875,n.a,false,WP_002287766.1,"flavin reductase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288405.1_1579 ,AWJ25_RS08090,NZ_CP013994.1,+,1625539,1625937,n.a,false,WP_002288405.1,"glyoxalase","n.a"
lcl_NZ_CP013994.1_prot_WP_002296013.1_2659 ,AWJ25_RS13840,NZ_CP013994.1,-,2789128,2790330,n.a,false,WP_002296013.1,"MFS transporter","n.a"
lcl_NZ_CP013994.1_prot_WP_002289272.1_1634 ,AWJ25_RS08365,NZ_CP013994.1,+,1683427,1684131,n.a,false,WP_002289272.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286280.1_2261 ,AWJ25_RS11680,NZ_CP013994.1,-,2321560,2323083,n.a,false,WP_002286280.1,"zinc ABC transporter substrate_binding protein AdcA","n.a"
lcl_NZ_CP013994.1_prot_WP_002294000.1_403 ,AWJ25_RS02035,NZ_CP013994.1,+,416785,418107,n.a,false,WP_002294000.1,"amino acid permease","n.a"
lcl_NZ_CP013995.1_prot_WP_002290555.1_2894 ,AWJ25_RS15075,NZ_CP013995.1,+,72633,73058,lacA,false,WP_002290555.1,"galactose_6_phosphate isomerase subunit LacA","n.a"
lcl_NZ_CP013994.1_prot_WP_002291790.1_1656 ,AWJ25_RS08485,NZ_CP013994.1,-,1708612,1708944,n.a,false,WP_002291790.1,"PRD domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294182.1_192 ,AWJ25_RS00965,NZ_CP013994.1,+,196748,197128,yajC,false,WP_002294182.1,"preprotein translocase subunit YajC","n.a"
lcl_NZ_CP013994.1_prot_1439 ,AWJ25_RS07375,NZ_CP013994.1,+,,1482576,n.a,true,n.a,"ISL3_like element ISEfa11 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287606.1_1723 ,AWJ25_RS08925,NZ_CP013994.1,-,1786925,1787812,n.a,false,WP_002287606.1,"NAD(P)_dependent oxidoreductase","n.a"
lcl_NZ_CP013994.1_prot_WP_002291278.1_1236 ,AWJ25_RS06350,NZ_CP013994.1,+,1263099,1263341,n.a,false,WP_002291278.1,"GlsB/YeaQ/YmgE family stress response membrane protein","n.a"
lcl_NZ_CP013996.1_prot_WP_002324171.1_3262 ,AWJ25_RS16945,NZ_CP013996.1,+,36600,36812,n.a,false,WP_002324171.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295121.1_610 ,AWJ25_RS03140,NZ_CP013994.1,-,631275,632642,n.a,false,WP_002295121.1,"HD domain_containing protein","n.a"
lcl_NZ_CP013995.1_prot_WP_010706480.1_3218 ,AWJ25_RS18345,NZ_CP013995.1,+,377841,378191,n.a,false,WP_010706480.1,"hypothetical protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002305050.1_2871 ,AWJ25_RS14960,NZ_CP013995.1,+,51293,51988,n.a,false,WP_002305050.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002322125.1_2120 ,AWJ25_RS10960,NZ_CP013994.1,+,2165515,2166978,n.a,false,WP_002322125.1,"IS1182_like element ISEfa7 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002294638.1_2317 ,AWJ25_RS11960,NZ_CP013994.1,-,2388712,2389695,dhaK,false,WP_002294638.1,"dihydroxyacetone kinase subunit DhaK","n.a"
lcl_NZ_CP013994.1_prot_WP_002296613.1_1854 ,AWJ25_RS09585,NZ_CP013994.1,+,1906452,1906883,n.a,false,WP_002296613.1,"ImmA/IrrE family metallo_endopeptidase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287951.1_473 ,AWJ25_RS02430,NZ_CP013994.1,+,502338,502991,n.a,false,WP_002287951.1,"HAD family phosphatase","n.a"
lcl_NZ_CP013994.1_prot_WP_002296335.1_950 ,AWJ25_RS04930,NZ_CP013994.1,-,970983,971333,n.a,false,WP_002296335.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002321907.1_2114 ,AWJ25_RS10930,NZ_CP013994.1,-,2158255,2158692,n.a,false,WP_002321907.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286428.1_1788 ,AWJ25_RS09250,NZ_CP013994.1,-,1860520,1861371,rfbD,false,WP_002286428.1,"dTDP_4_dehydrorhamnose reductase","n.a"
lcl_NZ_CP013995.1_prot_WP_002292681.1_2994 ,AWJ25_RS15610,NZ_CP013995.1,-,173494,174042,n.a,false,WP_002292681.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289081.1_1785 ,AWJ25_RS09235,NZ_CP013994.1,-,1856114,1856920,n.a,false,WP_002289081.1,"ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002299339.1_486 ,AWJ25_RS02495,NZ_CP013994.1,+,512260,513111,n.a,false,WP_002299339.1,"AAA family ATPase","n.a"
lcl_NZ_CP013994.1_prot_WP_002305372.1_1922 ,AWJ25_RS09950,NZ_CP013994.1,-,1970360,1972651,n.a,false,WP_002305372.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288446.1_974 ,AWJ25_RS05055,NZ_CP013994.1,+,993027,993569,rimI,false,WP_002288446.1,"ribosomal_protein_alanine N_acetyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289464.1_1630 ,AWJ25_RS08345,NZ_CP013994.1,+,1680360,1680716,n.a,false,WP_002289464.1,"YxeA family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002305405.1_1961 ,AWJ25_RS10145,NZ_CP013994.1,+,1997195,1997539,n.a,false,WP_002305405.1,"helix_turn_helix transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002289463.1_1629 ,AWJ25_RS08340,NZ_CP013994.1,-,1678805,1679992,tuf,false,WP_002289463.1,"elongation factor Tu","n.a"
lcl_NZ_CP013994.1_prot_WP_002301539.1_1964 ,AWJ25_RS10160,NZ_CP013994.1,+,1998346,1999494,n.a,false,WP_002301539.1,"site_specific integrase","n.a"
lcl_NZ_CP013994.1_prot_WP_002296760.1_1192 ,AWJ25_RS06120,NZ_CP013994.1,+,1225720,1226715,n.a,false,WP_002296760.1,"PTS glucitol/sorbitol transporter subunit IIB","n.a"
lcl_NZ_CP013994.1_prot_WP_002288819.1_1671 ,AWJ25_RS08560,NZ_CP013994.1,+,1722042,1723277,n.a,false,WP_002288819.1,"glycosyl transferase","n.a"
lcl_NZ_CP013995.1_prot_WP_002299230.1_3128 ,AWJ25_RS16275,NZ_CP013995.1,-,296288,296614,n.a,false,WP_002299230.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287369.1_2616 ,AWJ25_RS13625,NZ_CP013994.1,-,2743860,2744351,def,false,WP_002287369.1,"peptide deformylase","n.a"
lcl_NZ_CP013994.1_prot_WP_002292874.1_1772 ,AWJ25_RS09170,NZ_CP013994.1,-,1838917,1839921,neuB,false,WP_002292874.1,"N_acetylneuraminate synthase","n.a"
lcl_NZ_CP013994.1_prot_WP_002321415.1_550 ,AWJ25_RS02835,NZ_CP013994.1,+,565553,567451,n.a,false,WP_002321415.1,"DUF2264 domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287116.1_418 ,AWJ25_RS02110,NZ_CP013994.1,+,433537,434358,n.a,false,WP_002287116.1,"PTS system mannose/fructose/sorbose family transporter subunit IID","n.a"
lcl_NZ_CP013994.1_prot_WP_002312603.1_2449 ,AWJ25_RS12635,NZ_CP013994.1,+,2531324,2532787,n.a,false,WP_002312603.1,"IS1182_like element ISEfa7 family transposase","n.a"
lcl_NZ_CP013994.1_prot_WP_002296865.1_50 ,AWJ25_RS00250,NZ_CP013994.1,-,56029,56712,rpiA,false,WP_002296865.1,"ribose_5_phosphate isomerase RpiA","n.a"
lcl_NZ_CP013994.1_prot_WP_002295907.1_1300 ,AWJ25_RS06675,NZ_CP013994.1,+,1328080,1328271,n.a,false,WP_002295907.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002292825.1_613 ,AWJ25_RS03155,NZ_CP013994.1,+,634132,634752,n.a,false,WP_002292825.1,"DNA_directed RNA polymerase subunit delta","n.a"
lcl_NZ_CP013995.1_prot_WP_077974475.1_3040 ,AWJ25_RS15835,NZ_CP013995.1,-,214114,214341,n.a,false,WP_077974475.1,"ADP_ribosylglycohydrolase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286738.1_2174 ,AWJ25_RS11225,NZ_CP013994.1,-,2223755,2224891,n.a,false,WP_002286738.1,"cysteine desulfurase","n.a"
lcl_NZ_CP013996.1_prot_WP_001038796.1_3269 ,AWJ25_RS16970,NZ_CP013996.1,-,39846,40583,erm(B),false,WP_001038796.1,"23S rRNA (adenine(2058)_N(6))_methyltransferase Erm(B)","n.a"
lcl_NZ_CP013994.1_prot_WP_002288577.1_937 ,AWJ25_RS04860,NZ_CP013994.1,+,957283,957768,ybaK,false,WP_002288577.1,"Cys_tRNA(Pro) deacylase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286275.1_2259 ,AWJ25_RS11670,NZ_CP013994.1,+,2319470,2320750,n.a,false,WP_002286275.1,"sensor histidine kinase","n.a"
lcl_NZ_CP013994.1_prot_WP_002305379.1_1927 ,AWJ25_RS09975,NZ_CP013994.1,-,1977452,1978057,n.a,false,WP_002305379.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002286171.1_2500 ,AWJ25_RS12895,NZ_CP013994.1,-,2588294,2589478,n.a,false,WP_002286171.1,"acetate kinase","n.a"
lcl_NZ_CP013994.1_prot_WP_002296424.1_1451 ,AWJ25_RS07440,NZ_CP013994.1,-,1489627,1489818,n.a,false,WP_002296424.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289795.1_390 ,AWJ25_RS01970,NZ_CP013994.1,+,402172,402720,aac(6'),false,WP_002289795.1,"aminoglycoside N_acetyltransferase AAC(6')_Ii","n.a"
lcl_NZ_CP013994.1_prot_WP_002296646.1_1211 ,AWJ25_RS06215,NZ_CP013994.1,+,1244400,1245233,n.a,false,WP_002296646.1,"PTS sugar transporter subunit IIC","n.a"
lcl_NZ_CP013995.1_prot_WP_002314366.1_3210 ,AWJ25_RS16685,NZ_CP013995.1,+,373703,373975,n.a,false,WP_002314366.1,"Txe/YoeB family addiction module toxin","n.a"
lcl_NZ_CP013994.1_prot_WP_002296832.1_2323 ,AWJ25_RS11990,NZ_CP013994.1,-,2393628,2395763,n.a,false,WP_002296832.1,"AAA family ATPase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286068.1_1315 ,AWJ25_RS06750,NZ_CP013994.1,-,1342447,1343259,n.a,false,WP_002286068.1,"hydroxymethylpyrimidine/phosphomethylpyrimidine kinase","n.a"
lcl_NZ_CP013996.1_prot_WP_000429439.1_3257 ,AWJ25_RS16920,NZ_CP013996.1,-,31073,32026,n.a,false,WP_000429439.1,"ParA family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287292.1_328 ,AWJ25_RS01645,NZ_CP013994.1,+,332191,333054,n.a,false,WP_002287292.1,"carbohydrate ABC transporter permease","n.a"
lcl_NZ_CP013994.1_prot_WP_002286295.1_2269 ,AWJ25_RS11720,NZ_CP013994.1,+,2333009,2333404,rbsD,false,WP_002286295.1,"D_ribose pyranase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289316.1_225 ,AWJ25_RS01130,NZ_CP013994.1,-,231765,232451,n.a,false,WP_002289316.1,"GntR family transcriptional regulator","n.a"
lcl_NZ_CP013994.1_prot_WP_002287279.1_338 ,AWJ25_RS01695,NZ_CP013994.1,+,344503,346362,n.a,false,WP_002287279.1,"LTA synthase family protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002288437.1_979 ,AWJ25_RS05080,NZ_CP013994.1,+,998144,999163,argF,false,WP_002288437.1,"ornithine carbamoyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002293649.1_2497 ,AWJ25_RS12885,NZ_CP013994.1,+,2584852,2585331,n.a,false,WP_002293649.1,"universal stress protein","n.a"
lcl_NZ_CP013995.1_prot_WP_002305177.1_3101 ,AWJ25_RS16140,NZ_CP013995.1,-,265357,267234,ltrA,false,WP_002305177.1,"group II intron reverse transcriptase/maturase","n.a"
lcl_NZ_CP013994.1_prot_WP_002295916.1_1292 ,AWJ25_RS06635,NZ_CP013994.1,+,1320275,1321111,n.a,false,WP_002295916.1,"transporter substrate_binding domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002329391.1_838 ,AWJ25_RS04340,NZ_CP013994.1,+,855687,855998,n.a,false,WP_002329391.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002295917.1_1291 ,AWJ25_RS06630,NZ_CP013994.1,+,1318803,1320254,n.a,false,WP_002295917.1,"amidase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287747.1_552 ,AWJ25_RS02845,NZ_CP013994.1,-,568754,570688,n.a,false,WP_002287747.1,"ABC_F family ATP_binding cassette domain_containing protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002321528.1_1045 ,AWJ25_RS05380,NZ_CP013994.1,+,1068525,1069175,n.a,false,WP_002321528.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002287468.1_2667 ,AWJ25_RS13880,NZ_CP013994.1,-,2797353,2797922,n.a,false,WP_002287468.1,"acetyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002305386.1_1940 ,AWJ25_RS10040,NZ_CP013994.1,-,1987558,1987902,n.a,false,WP_002305386.1,"HNH endonuclease","n.a"
lcl_NZ_CP013994.1_prot_WP_104674935.1_2570 ,AWJ25_RS18270,NZ_CP013994.1,+,2674418,2674588,n.a,false,WP_104674935.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002294603.1_299 ,AWJ25_RS01490,NZ_CP013994.1,-,301564,301779,n.a,false,WP_002294603.1,"bacteriocin","n.a"
lcl_NZ_CP013994.1_prot_WP_002287957.1_467 ,AWJ25_RS02400,NZ_CP013994.1,+,492212,493933,n.a,false,WP_002287957.1,"septation ring formation regulator EzrA","n.a"
lcl_NZ_CP013994.1_prot_WP_010729704.1_1034 ,AWJ25_RS05325,NZ_CP013994.1,+,1054053,1055246,n.a,false,WP_010729704.1,"site_specific integrase","n.a"
lcl_NZ_CP013994.1_prot_WP_002286261.1_2254 ,AWJ25_RS11645,NZ_CP013994.1,-,2314077,2316263,n.a,false,WP_002286261.1,"ATP_dependent helicase","n.a"
lcl_NZ_CP013994.1_prot_WP_002287726.1_2129 ,AWJ25_RS11005,NZ_CP013994.1,+,2177968,2178303,n.a,false,WP_002287726.1,"helix_turn_helix transcriptional regulator","n.a"
lcl_NZ_CP013995.1_prot_WP_002347152.1_3086 ,AWJ25_RS16070,NZ_CP013995.1,-,251497,252957,n.a,false,WP_002347152.1,"hypothetical protein","n.a"
lcl_NZ_CP013994.1_prot_WP_010729352.1_1433 ,AWJ25_RS07345,NZ_CP013994.1,-,1471185,1472228,pheS,false,WP_010729352.1,"phenylalanine__tRNA ligase subunit alpha","n.a"
lcl_NZ_CP013994.1_prot_WP_002294728.1_2395 ,AWJ25_RS12350,NZ_CP013994.1,-,2476046,2476786,truA,false,WP_002294728.1,"tRNA pseudouridine(38_40) synthase TruA","n.a"
lcl_NZ_CP013995.1_prot_WP_010729750.1_3030 ,AWJ25_RS15785,NZ_CP013995.1,-,204919,205629,n.a,false,WP_010729750.1,"GntR family transcriptional regulator","n.a"
lcl_NZ_CP013995.1_prot_2873 ,AWJ25_RS18030,NZ_CP013995.1,+,52610,52794,n.a,true,n.a,"addiction module toxin; HicA family","n.a"
lcl_NZ_CP013994.1_prot_WP_002295115.1_607 ,AWJ25_RS03125,NZ_CP013994.1,-,629456,629827,n.a,false,WP_002295115.1,"lactoylglutathione lyase","n.a"
lcl_NZ_CP013994.1_prot_WP_002289207.1_38 ,AWJ25_RS00190,NZ_CP013994.1,+,43896,45197,n.a,false,WP_002289207.1,"pyrimidine_nucleoside phosphorylase","n.a"
lcl_NZ_CP013994.1_prot_WP_002285920.1_2575 ,AWJ25_RS13275,NZ_CP013994.1,+,2682017,2683738,n.a,false,WP_002285920.1,"ABC transporter ATP_binding protein","n.a"
lcl_NZ_CP013994.1_prot_WP_002289363.1_1770 ,AWJ25_RS09160,NZ_CP013994.1,-,1837122,1837799,n.a,false,WP_002289363.1,"acetyltransferase","n.a"
lcl_NZ_CP013994.1_prot_WP_002296565.1_187 ,AWJ25_RS00940,NZ_CP013994.1,+,188632,189663,queA,false,WP_002296565.1,"tRNA preQ1(34) S_adenosylmethionine ribosyltransferase_isomerase QueA","n.a"
lcl_NZ_CP013994.1_prot_WP_002286872.1_2239 ,AWJ25_RS11555,NZ_CP013994.1,-,2293886,2295247,n.a,false,WP_002286872.1,"aspartate kinase","n.a"
